"alcohol","attire","byob","byob_corkage","corkage","delivery","dogs","drivethru","dancing","groups","happy_hour","tv","noise","outdoor","price","smoking","takeout","reservations","waiters","wheelchairs","wifi","business_id","categories","city","latitude","longitude","name","neighborhoods","open","review_count","stars","state","accepts_cc","romantic","intimate","touristy","hipster","divey","classy","trendy","upscale","casual","parking_lot","valet","live_music","karaoke","location","tip","type","country"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",FALSE,1,NA,TRUE,FALSE,TRUE,TRUE,NA,"MONajnUQ5-IRtv8PSPn_yA","Breakfast & Brunch,Cafes,Restaurants","Madison",43.084991,-89.3070715,"Cottage Cafe","",TRUE,13,4,"WI",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"43.084991:-89.3070715","Cottage Cafe (4 stars) Breakfast & Brunch,Cafes,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",FALSE,1,NA,TRUE,FALSE,TRUE,NA,NA,"JD1uVun5FEF_Ih2PnHCbuA","American (New),Restaurants","Madison",43.084321,-89.31379,"Dairyland Family Restaurant","Eastmorland",TRUE,11,3,"WI",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"43.084321:-89.31379","Dairyland Family Restaurant (3 stars) American (New),Restaurants","american","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",FALSE,1,NA,TRUE,FALSE,TRUE,TRUE,"no","P7wKlbSRsoRrfH3DFOY08A","Breakfast & Brunch,Restaurants","Phoenix",33.4756064,-112.0740016,"International House of Pancakes","",TRUE,40,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.4756064:-112.0740016","International House of Pancakes (3.5 stars) Breakfast & Brunch,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",FALSE,1,NA,TRUE,FALSE,TRUE,TRUE,"no","SZvYxcvYYVRue9MXcEDjsA","Bakeries,Food,American (Traditional),Restaurants","Phoenix",33.470783,-112.065371,"Coco's Family Restaurant","",TRUE,21,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.470783:-112.065371","Coco's Family Restaurant (3 stars) Bakeries,Food,American (Traditional),Restaurants","american","USA"
"none","casual",NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,TRUE,NA,TRUE,1,NA,TRUE,FALSE,FALSE,NA,NA,"I4L_MJOZsnux3xCU2bLP8Q","American (New),Restaurants","Phoenix",33.4825541,-112.0732069,"Cranberry Hills Eatery & Catering","",TRUE,10,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.4825541:-112.0732069","Cranberry Hills Eatery & Catering (3.5 stars) American (New),Restaurants","american","USA"
"none","casual",NA,NA,NA,TRUE,FALSE,NA,NA,TRUE,NA,TRUE,"quiet",TRUE,2,NA,TRUE,FALSE,FALSE,TRUE,"no","SfrBXbRdNB_gqPkIgJyKCg","Food,Coffee & Tea,American (Traditional),Sandwiches,Restaurants","Phoenix",33.463512,-112.064401,"Bitter Creek Cafe","",TRUE,12,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"33.463512:-112.064401","Bitter Creek Cafe (4 stars) Food,Coffee & Tea,American (Traditional),Sandwiches,Restaurants","american","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",FALSE,1,NA,TRUE,FALSE,TRUE,TRUE,"free","SkNUbFJiJtbZjY-S_S0u7g","Breakfast & Brunch,Restaurants","Phoenix",33.5095896366,-112.071964018,"The Good Egg - Uptown","",TRUE,67,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.5095896366:-112.071964018","The Good Egg - Uptown (3.5 stars) Breakfast & Brunch,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,TRUE,"average",FALSE,1,"no",TRUE,FALSE,TRUE,TRUE,"free","FKHv7FkblONv9qqBndJUrg","Diners,Restaurants","Phoenix",33.5095496,-112.0652288,"Denny's","",TRUE,36,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.5095496:-112.0652288","Denny's (3 stars) Diners,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",TRUE,2,NA,TRUE,FALSE,TRUE,TRUE,"no","GpK9MeUjEd7rwhejG2ykww","Diners,Restaurants","Phoenix",33.513505,-112.0479841,"5 & Diner","",TRUE,117,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.513505:-112.0479841","5 & Diner (3.5 stars) Diners,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,TRUE,NA,TRUE,NA,TRUE,"quiet",FALSE,1,NA,TRUE,FALSE,FALSE,TRUE,NA,"74NT13vpDleoNrkxQdEpsQ","Fast Food,Restaurants","Phoenix",33.5087649,-112.04624,"McDonald's","",TRUE,14,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.5087649:-112.04624","McDonald's (3.5 stars) Fast Food,Restaurants","fast food","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,NA,TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,NA,"KNIw6kwf8LZkrS1lEnaLiw","Food,Breakfast & Brunch,Bagels,Delis,Restaurants","Phoenix",33.508756,-112.045816,"Einstein Bros Bagels","",TRUE,21,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.508756:-112.045816","Einstein Bros Bagels (3.5 stars) Food,Breakfast & Brunch,Bagels,Delis,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,"quiet",FALSE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","jSEcE8AY-mzGq9EOiyrtng","Bakeries,Food,Polish,Restaurants","Phoenix",33.5318417,-112.0479816,"Europa Pastry Cafe","",FALSE,38,4.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.5318417:-112.0479816","Europa Pastry Cafe (4.5 stars) Bakeries,Food,Polish,Restaurants","other","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"quiet",TRUE,2,NA,TRUE,TRUE,TRUE,TRUE,NA,"rJ7HH85lo0wTNr5BiYGQ4Q","Active Life,American (New),Golf,Restaurants","Phoenix",33.5160662,-112.029562,"Adobe Restaurant-Arizona Biltmore Golf Club","",TRUE,15,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.5160662:-112.029562","Adobe Restaurant-Arizona Biltmore Golf Club (3 stars) Active Life,American (New),Golf,Restaurants","american","USA"
"beer_and_wine","casual",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,"quiet",TRUE,2,NA,TRUE,FALSE,NA,TRUE,"no","wftoNIA0Q8nX-Da47psBCA","Bakeries,Food,Sandwiches,French,Restaurants","Scottsdale",33.4978182,-111.9253728,"Au Petit Four","",TRUE,91,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"33.4978182:-111.9253728","Au Petit Four (3.5 stars) Bakeries,Food,Sandwiches,French,Restaurants","other","USA"
"none","casual",FALSE,"yes_free",FALSE,FALSE,NA,TRUE,NA,FALSE,NA,TRUE,"quiet",FALSE,1,NA,TRUE,FALSE,FALSE,TRUE,"no","o3TruOSgOwNgx08QosuWTw","Fast Food,Mexican,Restaurants","Phoenix",33.4804658,-112.0218376,"Julioberto's","",TRUE,16,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.4804658:-112.0218376","Julioberto's (3.5 stars) Fast Food,Mexican,Restaurants","mexican","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",FALSE,1,NA,TRUE,FALSE,TRUE,TRUE,"no","4rySWsfL5enT7t4XuVNJuQ","Diners,Restaurants","Phoenix",33.4802944,-112.0318284,"Jerry's Restaurant","",TRUE,67,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.4802944:-112.0318284","Jerry's Restaurant (3.5 stars) Diners,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"loud",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"free","5Js9G0axfWhbYlB9UgXLww","Food,Sandwiches,Bagels,Delis,Restaurants","Phoenix",33.494436,-111.986521,"Einstein Bros Bagels","",TRUE,38,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.494436:-111.986521","Einstein Bros Bagels (3 stars) Food,Sandwiches,Bagels,Delis,Restaurants","other","USA"
"beer_and_wine","casual",NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,"quiet",FALSE,2,NA,TRUE,FALSE,TRUE,TRUE,NA,"2gMx4KnXbNtpoCuVCmyo3g","American (Traditional),American (New),Restaurants","Phoenix",33.4797129,-111.981506,"Coco's Restaurant","",FALSE,11,2,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.4797129:-111.981506","Coco's Restaurant (2 stars) American (Traditional),American (New),Restaurants","american","USA"
"full_bar","casual",FALSE,"no",NA,FALSE,TRUE,NA,NA,TRUE,NA,FALSE,"average",TRUE,2,NA,TRUE,FALSE,FALSE,TRUE,"free","R8VwdLyvsp9iybNqRvm94g","Food,Grocery,Pizza,Sandwiches,Restaurants","Phoenix",33.5023126257,-111.995752167,"La Grande Orange Grocery","",TRUE,568,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"33.5023126257:-111.995752167","La Grande Orange Grocery (4 stars) Food,Grocery,Pizza,Sandwiches,Restaurants","pizza","USA"
"none","casual",NA,"no",NA,TRUE,NA,NA,NA,TRUE,NA,FALSE,"average",TRUE,2,NA,TRUE,TRUE,TRUE,TRUE,"free","UxvOXcoCRFRAVhRB0D9imw","Breakfast & Brunch,Restaurants","Phoenix",33.5108208,-111.9862703,"Taylor's Cafe","",FALSE,77,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.5108208:-111.9862703","Taylor's Cafe (3.5 stars) Breakfast & Brunch,Restaurants","other","USA"
"full_bar","casual",NA,NA,NA,TRUE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,"average",TRUE,2,"outdoor",TRUE,FALSE,TRUE,TRUE,"free","rwT9wCyXNATA36yqcb4JSg","Nightlife,Bars,Pizza,Sports Bars,Restaurants","Phoenix",33.583061,-112.051734,"Big Daddy's Sports Lounge","",TRUE,16,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.583061:-112.051734","Big Daddy's Sports Lounge (4 stars) Nightlife,Bars,Pizza,Sports Bars,Restaurants","pizza","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",TRUE,2,NA,TRUE,TRUE,TRUE,TRUE,"free","Y3a3RkR97J_ReiKgiMXeJg","Breakfast & Brunch,Restaurants","Phoenix",33.601202,-112.062583,"Pointe In Tyme","",TRUE,50,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.601202:-112.062583","Pointe In Tyme (3 stars) Breakfast & Brunch,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,"free","pNJhovUsGAZ4XqG3lCU-5g","Food,Breakfast & Brunch,Bagels,Delis,Restaurants","Phoenix",33.639176,-112.0656185,"Einstein Bros Bagels","",TRUE,16,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.639176:-112.0656185","Einstein Bros Bagels (3.5 stars) Food,Breakfast & Brunch,Bagels,Delis,Restaurants","other","USA"
"none","casual",NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,TRUE,"loud",TRUE,1,NA,TRUE,FALSE,FALSE,NA,"free","fhmKIPGVx9_O4P9zEgCHjQ","Burgers,Restaurants","Phoenix",33.6074328,-112.0649186,"McDonald's","",TRUE,6,1.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"33.6074328:-112.0649186","McDonald's (1.5 stars) Burgers,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,1,NA,FALSE,FALSE,TRUE,TRUE,NA,"KVOsmfgWSbtTTKxNkXB1Bw","Diners,Restaurants","Phoenix",33.6077075,-112.0661523,"Pinky's Cafe","",FALSE,10,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.6077075:-112.0661523","Pinky's Cafe (3 stars) Diners,Restaurants","other","USA"
"full_bar","casual",NA,"no",NA,FALSE,NA,NA,TRUE,TRUE,TRUE,TRUE,"average",TRUE,1,"outdoor",TRUE,FALSE,TRUE,TRUE,"no","JImJictLIE48_O1z-l2TGw","Bars,American (Traditional),Nightlife,Restaurants","Phoenix",33.6400327,-112.0249314,"Wagon Yard","",TRUE,35,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"33.6400327:-112.0249314","Wagon Yard (3.5 stars) Bars,American (Traditional),Nightlife,Restaurants","american","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",FALSE,1,NA,TRUE,FALSE,TRUE,TRUE,"no","p1ntTC9-CI6x5Y_nUoo6Ag","Breakfast & Brunch,Restaurants","Phoenix",33.5993289,-111.9871884,"IHOP","",TRUE,18,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.5993289:-111.9871884","IHOP (3 stars) Breakfast & Brunch,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"loud",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,NA,"IPmktV4dkAw1jpHZRi5mVw","Food,Juice Bars & Smoothies,Gluten-Free,Restaurants","Phoenix",33.6236495972,-111.978416443,"Smoothie King","",TRUE,12,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.6236495972:-111.978416443","Smoothie King (3 stars) Food,Juice Bars & Smoothies,Gluten-Free,Restaurants","other","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",TRUE,1,NA,TRUE,FALSE,FALSE,TRUE,NA,"IcuPhhH7QCOCT19EDEppEw","Food,Sandwiches,Bagels,Breakfast & Brunch,Restaurants","Phoenix",33.6121713,-111.994222,"Einstein Bros Bagels","",TRUE,26,2.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.6121713:-111.994222","Einstein Bros Bagels (2.5 stars) Food,Sandwiches,Bagels,Breakfast & Brunch,Restaurants","other","USA"
"full_bar","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,"average",TRUE,2,NA,TRUE,TRUE,TRUE,NA,"free","9UgwLTF5mSf9ip2xEYYy2g","American (Traditional),Restaurants","Phoenix",33.651421,-112.15744,"Ironworks Restaurant","",TRUE,17,3.5,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.651421:-112.15744","Ironworks Restaurant (3.5 stars) American (Traditional),Restaurants","american","USA"
"none","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"very_loud",TRUE,1,NA,TRUE,FALSE,FALSE,NA,"no","1cGZU2gDewDfEu-bBMZEgQ","Mexican,Restaurants","Phoenix",33.6260418,-112.0122175,"Los Betos Mexican Food","",TRUE,19,3,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"33.6260418:-112.0122175","Los Betos Mexican Food (3 stars) Mexican,Restaurants","mexican","USA"
"beer_and_wine","casual",NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,FALSE,"average",FALSE,1,NA,TRUE,FALSE,TRUE,TRUE,"no","qdI9KaRhOzaJRK0dvGUSaw","Bakeries,Food,American (Traditional),Restaurants","Phoenix",33.600271,-111.985242,"Coco's Family Restaurant","",TRUE,24,2,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.600271:-111.985242","Coco's Family Restaurant (2 stars) Bakeries,Food,American (Traditional),Restaurants","american","USA"
"none","casual",NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,TRUE,"average",TRUE,1,NA,TRUE,FALSE,TRUE,TRUE,"free","2RxIERKZi5gjLW76MkFotQ","Cafes,American (Traditional),Diners,Restaurants","Phoenix",33.626712,-111.99569,"40th Street Cafe","",TRUE,55,4,"AZ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"33.626712:-111.99569","40th Street Cafe (4 stars) Cafes,American (Traditional),Diners,Restaurants","american","USA"
